datetime,weather_station_id,min_temperature,max_temperature,rain_duration_active_hours,total_rainfall_active_hours
2022-12-01,135,-7.5,0.0,0,0.0
2022-12-02,135,-9.7,2.2,0,0.0
2022-12-03,135,-5.6,7.8,0,0.0
2022-12-04,135,-3.0,3.0,0,0.0
2022-12-05,135,-5.2,1.6,0,0.0
2022-12-06,135,-7.6,3.9,1,0.1
2022-12-07,135,1.9,7.0,0,0.0
2022-12-08,135,-1.5,9.1,0,0.0
2022-12-09,135,-4.5,10.6,0,0.0
2022-12-10,135,-3.0,5.6,0,0.0
2022-12-11,135,-3.3,6.9,0,0.0
2022-12-12,135,-5.9,5.9,0,0.0
2022-12-13,135,-1.3,4.4,2,2.6
2022-12-14,135,-10.9,-2.7,2,0.30000000000000004
2022-12-15,135,-11.5,4.0,1,0.7
2022-12-16,135,-6.2,-0.3,1,0.5
2022-12-17,135,-9.1,-4.0,2,0.30000000000000004
2022-12-18,135,-12.4,-5.7,0,0.0
2022-12-19,135,-13.4,-0.9,0,0.0
2022-12-20,135,-10.0,2.3,0,0.0
2022-12-21,135,-4.7,1.2,6,6.0
2022-12-22,135,-9.7,0.2,1,0.6
2022-12-23,135,-10.4,-7.0,1,0.4
2022-12-24,135,-11.7,-3.5,0,0.0
2022-12-25,135,-9.5,0.0,0,0.0
2022-12-26,135,-7.1,0.3,0,0.0
2022-12-27,135,-7.8,1.7,0,0.0
2022-12-28,135,-4.8,-0.5,0,0.0
2022-12-29,135,-7.0,-0.2,0,0.0
2022-12-30,135,-7.5,1.2,0,0.0
2022-12-31,135,-5.6,1.5,0,0.0
2023-01-01,135,-1.8,4.0,0,0.0
2023-01-02,135,-6.0,0.6,0,0.0
2023-01-03,135,-8.0,0.8,0,0.0
2023-01-04,135,-5.1,3.6,0,0.0
2023-01-05,135,-7.6,4.0,0,0.0
2023-01-06,135,-4.2,6.9,0,0.0
2023-01-07,135,-1.4,4.7,2,1.9
2023-01-08,135,-5.5,7.5,0,0.0
2023-01-09,135,-4.3,6.0,0,0.0
2023-01-10,135,-7.1,9.2,0,0.0
2023-01-11,135,-5.9,10.1,0,0.0
2023-01-12,135,-5.7,12.9,0,0.0
2023-01-13,135,2.9,13.0,5,15.9
2023-01-14,135,4.1,10.3,3,2.3
2023-01-15,135,-3.5,4.1,5,2.1
2023-01-16,135,-5.6,-0.9,0,0.0
2023-01-17,135,-7.0,0.7,0,0.0
2023-01-18,135,-5.8,2.0,0,0.0
2023-01-19,135,-7.2,3.8,0,0.0
2023-01-20,135,-6.7,2.2,0,0.0
2023-01-21,135,-9.4,0.3,0,0.0
2023-01-22,135,-7.1,2.8,0,0.0
2023-01-23,135,-5.9,6.1,0,0.0
2023-01-24,135,-14.4,-2.5,1,0.2
2023-01-25,135,-17.8,-7.0,0,0.0
2023-01-26,135,-15.5,-4.3,2,0.5
2023-01-27,135,-8.7,-4.2,1,0.1
2023-01-28,135,-10.5,-2.2,0,0.0
2023-01-29,135,-8.4,3.1,1,0.4
2023-01-30,135,-6.1,2.3,0,0.0
2023-01-31,135,-9.4,9.0,0,0.0
2023-03-01,127,3.5,9.0,0,0.0
2023-03-01,131,4.0,9.6,0,0.0
2023-03-01,133,3.0,10.8,0,0.0
2023-03-01,221,2.0,7.5,0,0.0
2023-03-02,127,-2.7,6.5,0,0.0
2023-03-02,131,0.4,5.9,0,0.0
2023-03-02,133,-1.4,7.5,0,0.0
2023-03-02,221,-3.3,5.1,0,0.0
2023-03-03,127,-5.8,11.1,0,0.0
2023-03-03,131,-2.2,12.6,0,0.0
2023-03-03,133,-4.1,12.6,0,0.0
2023-03-03,221,-7.6,9.9,0,0.0
2023-03-04,127,-1.9,13.4,0,0.0
2023-03-04,131,1.2,13.3,0,0.0
2023-03-04,133,-0.4,13.4,0,0.0
2023-03-04,221,-4.1,12.9,0,0.0
2023-03-05,127,-1.9,15.4,0,0.0
2023-03-05,131,1.4,15.8,0,0.0
2023-03-05,133,-0.5,16.7,0,0.0
2023-03-05,221,-4.0,14.2,0,0.0
2023-03-06,127,-2.5,16.6,0,0.0
2023-03-06,131,1.2,17.3,0,0.0
2023-03-06,133,-0.3,17.3,0,0.0
2023-03-06,221,-4.6,15.1,0,0.0
2023-03-07,127,0.6,20.0,0,0.0
2023-03-07,131,4.5,20.7,0,0.0
2023-03-07,133,3.6,20.4,0,0.0
2023-03-07,221,-2.0,17.7,0,0.0
2023-03-08,127,2.5,19.7,0,0.0
2023-03-08,131,7.7,21.1,0,0.0
2023-03-08,133,7.8,20.7,0,0.0
2023-03-08,221,-0.7,18.1,0,0.0
2023-03-09,127,6.6,20.4,0,0.0
2023-03-09,131,10.3,20.3,0,0.0
2023-03-09,133,10.1,19.6,0,0.0
2023-03-09,221,4.5,18.4,1,0.2
2023-03-10,127,1.7,23.8,0,0.0
2023-03-10,131,6.4,23.6,0,0.0
2023-03-10,133,4.2,23.8,0,0.0
2023-03-10,221,-0.8,21.1,0,0.0
2023-03-11,127,5.5,23.8,0,0.0
2023-03-11,131,9.3,24.5,0,0.0
2023-03-11,133,7.8,24.6,0,0.0
2023-03-11,221,2.2,21.5,0,0.0
2023-03-12,127,1.0,12.4,3,10.200000000000001
2023-03-12,131,1.3,15.8,4,9.0
2023-03-12,133,0.8,14.4,3,12.4
2023-03-12,221,0.0,9.2,3,8.6
2023-03-13,127,-2.1,7.6,0,0.0
2023-03-13,131,-0.7,9.4,0,0.0
2023-03-13,133,-2.3,8.8,0,0.0
2023-03-13,221,-3.8,6.5,0,0.0
2023-03-14,127,-0.2,16.6,0,0.0
2023-03-14,131,2.5,17.5,0,0.0
2023-03-14,133,0.0,17.4,0,0.0
2023-03-14,221,-3.4,14.8,0,0.0
2023-03-15,127,-0.5,19.0,0,0.0
2023-03-15,131,5.7,19.0,0,0.0
2023-03-15,133,3.5,18.7,0,0.0
2023-03-15,221,-3.4,17.0,0,0.0
2023-03-16,127,-1.3,10.5,0,0.0
2023-03-16,131,2.2,11.0,0,0.0
2023-03-16,133,1.1,11.6,0,0.0
2023-03-16,221,-2.6,9.3,0,0.0
2023-03-17,127,-1.8,12.9,0,0.0
2023-03-17,131,2.5,12.8,0,0.0
2023-03-17,133,2.3,12.3,0,0.0
2023-03-17,221,-3.9,12.0,0,0.0
2023-03-18,127,2.7,15.6,0,0.0
2023-03-18,131,5.9,14.1,0,0.0
2023-03-18,133,4.9,16.5,0,0.0
2023-03-18,221,0.8,14.4,0,0.0
2023-03-19,127,-1.4,15.6,0,0.0
2023-03-19,131,2.5,15.9,0,0.0
2023-03-19,133,0.4,16.8,0,0.0
2023-03-19,221,-3.7,14.7,0,0.0
2023-03-20,127,-0.5,17.5,0,0.0
2023-03-20,131,3.4,18.7,0,0.0
2023-03-20,133,1.9,19.5,0,0.0
2023-03-20,221,-2.7,16.3,0,0.0
2023-03-21,127,0.5,22.4,0,0.0
2023-03-21,131,5.5,22.7,0,0.0
2023-03-21,133,3.9,23.1,0,0.0
2023-03-21,221,-1.7,21.2,0,0.0
2023-03-22,127,4.2,24.7,0,0.0
2023-03-22,131,8.8,25.4,0,0.0
2023-03-22,133,7.0,25.0,0,0.0
2023-03-22,221,1.3,23.6,0,0.0
2023-03-23,127,13.3,18.5,4,6.5
2023-03-23,131,12.8,20.2,3,9.8
2023-03-23,133,13.1,20.4,4,11.4
2023-03-23,221,9.4,15.4,5,5.2
2023-03-24,127,9.7,15.3,0,0.0
2023-03-24,131,7.9,18.1,0,0.0
2023-03-24,133,7.2,17.5,0,0.0
2023-03-24,221,6.8,12.3,0,0.0
2023-03-25,127,8.8,13.4,0,0.0
2023-03-25,131,10.1,14.1,0,0.0
2023-03-25,133,9.2,12.7,0,0.0
2023-03-25,221,6.6,11.6,0,0.0
2023-03-26,127,3.7,16.2,0,0.0
2023-03-26,131,6.4,15.4,0,0.0
2023-03-26,133,4.6,16.2,0,0.0
2023-03-26,221,2.1,15.1,0,0.0
2023-03-27,127,-2.1,13.8,0,0.0
2023-03-27,131,2.5,14.6,0,0.0
2023-03-27,133,0.1,14.9,0,0.0
2023-03-27,221,-4.2,12.7,0,0.0
2023-03-28,127,-1.6,15.9,0,0.0
2023-03-28,131,2.0,15.6,0,0.0
2023-03-28,133,0.6,16.0,0,0.0
2023-03-28,221,-3.1,15.2,0,0.0
2023-03-29,127,0.6,19.8,0,0.0
2023-03-29,131,4.0,20.7,0,0.0
2023-03-29,133,2.0,20.8,0,0.0
2023-03-29,221,-2.2,18.4,0,0.0
2023-03-30,127,1.7,22.1,0,0.0
2023-03-30,131,6.4,22.8,0,0.0
2023-03-30,133,4.5,22.9,0,0.0
2023-03-30,221,-0.5,20.8,0,0.0
2023-03-31,127,2.2,23.9,0,0.0
2023-03-31,131,7.2,23.6,0,0.0
2023-03-31,133,5.2,23.9,0,0.0
2023-03-31,221,0.0,22.4,0,0.0
2023-04-01,127,4.1,25.2,0,0.0
2023-04-01,131,8.9,25.4,0,0.0
2023-04-01,133,6.7,25.2,0,0.0
2023-04-01,221,2.4,23.7,0,0.0
2023-04-02,127,7.3,22.6,0,0.0
2023-04-02,131,11.6,22.7,0,0.0
2023-04-02,133,9.8,22.8,0,0.0
2023-04-02,221,3.4,20.9,0,0.0
2023-04-03,127,5.5,23.6,0,0.0
2023-04-03,131,10.0,23.7,0,0.0
2023-04-03,133,8.8,22.7,0,0.0
2023-04-03,221,2.7,22.2,0,0.0
2023-04-04,127,9.6,22.8,2,3.7
2023-04-04,131,12.6,22.7,5,6.699999999999999
2023-04-04,133,11.2,21.9,6,6.5
2023-04-04,221,5.5,20.9,1,2.1
2023-04-05,127,10.1,17.7,13,5.8
2023-04-05,131,9.6,16.7,16,10.3
2023-04-05,133,8.5,15.7,19,19.6
2023-04-05,221,10.5,14.7,20,23.8
2023-04-06,127,8.0,10.6,8,3.5
2023-04-06,131,8.0,11.3,3,2.4
2023-04-06,133,7.7,10.0,5,3.1
2023-04-06,221,7.2,9.4,9,2.8
2023-04-07,127,4.1,16.1,1,0.7
2023-04-07,131,5.0,15.6,1,0.4
2023-04-07,133,3.6,15.0,2,1.4000000000000001
2023-04-07,221,4.0,13.6,1,0.5
2023-04-08,127,-0.3,15.0,0,0.0
2023-04-08,131,2.5,15.3,0,0.0
2023-04-08,133,1.7,15.5,0,0.0
2023-04-08,221,-2.1,13.3,0,0.0
2023-04-09,127,-0.3,19.1,0,0.0
2023-04-09,131,4.4,18.9,0,0.0
2023-04-09,133,2.1,18.2,0,0.0
2023-04-09,221,-2.4,17.4,0,0.0
2023-04-10,127,1.1,21.6,0,0.0
2023-04-10,131,4.8,21.3,0,0.0
2023-04-10,133,2.6,20.6,0,0.0
2023-04-10,221,-1.1,19.4,0,0.0
2023-04-11,127,6.8,20.3,2,1.0
2023-04-11,131,11.6,20.8,1,0.2
2023-04-11,133,10.7,20.4,0,0.0
2023-04-11,221,4.6,19.5,3,2.5
2023-04-12,127,3.0,16.3,0,0.0
2023-04-12,131,6.9,17.6,0,0.0
2023-04-12,133,4.1,17.4,0,0.0
2023-04-12,221,1.4,15.3,0,0.0
2023-04-13,127,0.2,19.6,0,0.0
2023-04-13,131,5.1,23.0,0,0.0
2023-04-13,133,3.2,23.1,0,0.0
2023-04-13,221,-2.1,18.4,0,0.0
2023-04-14,127,7.0,24.4,0,0.0
2023-04-14,131,10.6,23.0,0,0.0
2023-04-14,133,7.1,21.5,0,0.0
2023-04-14,221,5.4,22.7,0,0.0
2023-04-15,127,9.3,15.4,4,8.9
2023-04-15,131,11.1,16.8,3,6.4
2023-04-15,133,9.4,15.4,5,13.2
2023-04-15,221,6.9,15.1,3,6.2
2023-04-16,127,6.2,15.9,1,0.1
2023-04-16,131,8.0,16.2,0,0.0
2023-04-16,133,6.9,16.9,0,0.0
2023-04-16,221,4.5,14.3,0,0.0
2023-04-17,127,2.6,18.5,0,0.0
2023-04-17,131,6.8,20.2,0,0.0
2023-04-17,133,4.8,20.4,0,0.0
2023-04-17,221,1.0,16.5,0,0.0
2023-04-18,127,10.6,15.5,5,2.8
2023-04-18,131,11.5,16.7,5,1.4
2023-04-18,133,12.6,15.3,5,1.3
2023-04-18,221,9.1,12.6,9,2.3
2023-04-19,127,10.7,27.0,0,0.0
2023-04-19,131,13.8,27.1,0,0.0
2023-04-19,133,13.3,27.9,0,0.0
2023-04-19,221,9.5,26.7,0,0.0
2023-04-20,127,14.1,22.8,2,0.4
2023-04-20,131,16.6,26.3,0,0.0
2023-04-20,133,15.9,25.3,0,0.0
2023-04-20,221,12.8,20.8,0,0.0
2023-04-21,127,13.8,21.0,0,0.0
2023-04-21,131,15.0,22.8,0,0.0
2023-04-21,133,14.1,23.1,0,0.0
2023-04-21,221,9.1,19.0,0,0.0
2023-04-22,127,7.0,20.8,0,0.0
2023-04-22,131,12.1,21.5,0,0.0
2023-04-22,133,11.1,21.0,0,0.0
2023-04-22,221,4.7,19.6,0,0.0
2023-04-23,127,7.1,19.8,0,0.0
2023-04-23,131,12.0,20.7,0,0.0
2023-04-23,133,11.5,20.4,0,0.0
2023-04-23,221,4.1,19.2,0,0.0
2023-04-24,127,9.6,18.6,0,0.0
2023-04-24,131,13.6,19.0,0,0.0
2023-04-24,133,12.2,19.4,0,0.0
2023-04-24,221,9.2,17.2,0,0.0
2023-04-25,127,7.0,10.5,8,3.0
2023-04-25,131,9.3,12.9,5,0.7
2023-04-25,133,8.2,11.5,7,1.8
2023-04-25,221,3.8,8.3,8,4.0
2023-04-26,127,4.0,12.6,2,0.2
2023-04-26,131,7.5,13.9,0,0.0
2023-04-26,133,5.5,15.6,0,0.0
2023-04-26,221,2.3,11.2,4,0.5
2023-04-27,127,1.6,21.8,0,0.0
2023-04-27,131,4.3,22.1,0,0.0
2023-04-27,133,2.5,22.3,0,0.0
2023-04-27,221,-0.3,20.3,0,0.0
2023-04-28,127,4.8,23.5,0,0.0
2023-04-28,131,9.3,23.5,0,0.0
2023-04-28,133,5.9,22.7,0,0.0
2023-04-28,221,2.7,21.4,1,0.1
2023-04-29,127,9.6,18.2,5,2.0
2023-04-29,131,10.3,18.7,2,1.6
2023-04-29,133,8.9,18.2,8,7.6
2023-04-29,221,8.5,16.0,8,3.8
2023-04-30,127,7.6,21.2,0,0.0
2023-04-30,131,8.0,21.0,0,0.0
2023-04-30,133,7.1,19.6,0,0.0
2023-04-30,221,7.6,18.9,0,0.0
2023-05-01,127,7.8,20.4,0,0.0
2023-05-01,131,10.5,21.2,0,0.0
2023-05-01,133,9.4,21.1,0,0.0
2023-05-01,221,5.5,18.8,2,0.30000000000000004
2023-05-01,226,7.1,19.3,0,0.0
2023-05-02,127,3.9,24.5,0,0.0
2023-05-02,131,8.6,25.8,0,0.0
2023-05-02,133,6.7,25.4,0,0.0
2023-05-02,221,2.2,22.4,0,0.0
2023-05-02,226,3.7,24.4,0,0.0
2023-05-03,127,9.3,26.6,0,0.0
2023-05-03,131,15.0,26.5,0,0.0
2023-05-03,133,12.1,25.4,0,0.0
2023-05-03,221,7.5,25.1,0,0.0
2023-05-03,226,10.7,24.5,0,0.0
2023-05-04,127,12.8,25.8,0,0.0
2023-05-04,131,16.7,27.1,0,0.0
2023-05-04,133,15.1,25.9,1,0.7
2023-05-04,221,9.7,24.5,0,0.0
2023-05-04,226,12.2,24.4,0,0.0
2023-05-05,127,17.5,21.0,19,35.300000000000004
2023-05-05,131,17.7,21.4,20,50.4
2023-05-05,133,16.4,20.7,23,84.39999999999999
2023-05-05,221,16.1,18.8,21,49.0
2023-05-05,226,17.1,20.1,20,57.4
2023-05-06,127,11.6,19.8,17,35.9
2023-05-06,131,12.3,20.6,20,53.699999999999996
2023-05-06,133,12.3,19.6,18,38.6
2023-05-06,221,10.1,18.4,17,55.9
2023-05-06,226,11.1,20.1,18,14.8
2023-05-07,127,7.5,14.6,5,1.3
2023-05-07,131,11.1,15.2,2,0.2
2023-05-07,133,8.3,15.3,2,0.2
2023-05-07,221,4.9,13.4,4,0.9
2023-05-07,226,7.0,14.2,3,0.4
2023-05-08,127,3.2,22.0,0,0.0
2023-05-08,131,7.5,23.0,0,0.0
2023-05-08,133,5.2,22.0,0,0.0
2023-05-08,221,1.4,20.9,0,0.0
2023-05-08,226,3.9,20.9,0,0.0
2023-05-09,127,5.5,24.8,0,0.0
2023-05-09,131,9.6,25.1,0,0.0
2023-05-09,133,7.3,25.3,0,0.0
2023-05-09,221,4.5,23.6,0,0.0
2023-05-09,226,4.6,24.0,0,0.0
2023-05-10,127,7.4,25.1,0,0.0
2023-05-10,131,11.3,25.7,0,0.0
2023-05-10,133,9.4,25.6,0,0.0
2023-05-10,221,5.9,24.1,0,0.0
2023-05-10,226,7.5,24.7,0,0.0
2023-05-11,127,8.5,26.4,0,0.0
2023-05-11,131,12.6,27.7,0,0.0
2023-05-11,133,10.2,26.5,0,0.0
2023-05-11,221,7.4,24.5,0,0.0
2023-05-11,226,8.2,25.3,0,0.0
2023-05-12,127,10.8,24.6,0,0.0
2023-05-12,131,14.8,24.6,0,0.0
2023-05-12,133,11.8,25.3,0,0.0
2023-05-12,221,8.9,23.8,0,0.0
2023-05-12,226,10.0,24.0,0,0.0
2023-05-13,127,10.4,25.0,0,0.0
2023-05-13,131,14.5,24.9,0,0.0
2023-05-13,133,12.8,24.1,0,0.0
2023-05-13,221,9.0,23.8,0,0.0
2023-05-13,226,10.3,23.0,0,0.0
2023-05-14,127,9.3,24.7,0,0.0
2023-05-14,131,12.6,25.7,0,0.0
2023-05-14,133,10.0,25.2,0,0.0
2023-05-14,221,8.2,22.5,0,0.0
2023-05-14,226,8.4,23.8,0,0.0
2023-05-15,127,9.2,28.4,0,0.0
2023-05-15,131,13.3,28.5,0,0.0
2023-05-15,133,11.0,28.5,0,0.0
2023-05-15,221,7.5,26.4,0,0.0
2023-05-15,226,8.6,27.1,0,0.0
2023-05-16,127,13.4,31.5,0,0.0
2023-05-16,131,17.7,32.2,0,0.0
2023-05-16,133,14.8,30.9,0,0.0
2023-05-16,221,10.8,30.0,0,0.0
2023-05-16,226,12.6,30.6,0,0.0
2023-05-17,127,12.1,30.7,0,0.0
2023-05-17,131,17.7,31.0,0,0.0
2023-05-17,133,15.6,31.2,0,0.0
2023-05-17,221,10.4,29.2,0,0.0
2023-05-17,226,10.5,30.4,0,0.0
2023-05-18,127,16.6,23.9,0,0.0
2023-05-18,131,19.3,23.2,0,0.0
2023-05-18,133,18.0,21.9,0,0.0
2023-05-18,221,14.0,23.4,0,0.0
2023-05-18,226,15.5,20.7,0,0.0
2023-05-19,127,14.1,24.1,0,0.0
2023-05-19,131,17.9,26.0,0,0.0
2023-05-19,133,16.3,25.4,0,0.0
2023-05-19,221,14.7,22.5,0,0.0
2023-05-19,226,15.2,22.7,0,0.0
2023-05-20,127,13.1,27.8,0,0.0
2023-05-20,131,17.2,27.0,0,0.0
2023-05-20,133,14.7,27.9,0,0.0
2023-05-20,221,10.9,26.5,0,0.0
2023-05-20,226,11.6,26.8,0,0.0
2023-05-21,127,15.1,23.1,0,0.0
2023-05-21,131,16.5,24.2,0,0.0
2023-05-21,133,15.5,23.4,0,0.0
2023-05-21,221,15.0,21.6,0,0.0
2023-05-21,226,14.6,22.4,0,0.0
2023-05-22,127,15.1,22.8,0,0.0
2023-05-22,131,15.8,23.0,1,0.5
2023-05-22,133,15.1,21.9,0,0.0
2023-05-22,221,14.0,22.4,0,0.0
2023-05-22,226,14.0,20.6,1,1.3
2023-05-23,127,10.8,25.3,0,0.0
2023-05-23,131,12.6,25.7,0,0.0
2023-05-23,133,12.0,24.9,1,5.7
2023-05-23,221,8.5,24.1,0,0.0
2023-05-23,226,9.2,24.1,1,4.0
2023-05-24,127,10.3,26.1,0,0.0
2023-05-24,131,14.8,27.2,0,0.0
2023-05-24,133,12.8,26.4,0,0.0
2023-05-24,221,8.7,24.0,0,0.0
2023-05-24,226,9.4,24.8,0,0.0
2023-05-25,127,12.9,27.0,0,0.0
2023-05-25,131,17.0,27.6,0,0.0
2023-05-25,133,15.4,27.2,0,0.0
2023-05-25,221,10.8,26.0,0,0.0
2023-05-25,226,13.6,25.9,0,0.0
2023-05-26,127,15.0,26.6,1,0.1
2023-05-26,131,17.0,26.9,2,0.30000000000000004
2023-05-26,133,16.6,26.0,0,0.0
2023-05-26,221,13.9,25.3,0,0.0
2023-05-26,226,14.2,24.9,0,0.0
2023-05-27,127,16.7,20.2,5,3.3000000000000003
2023-05-27,131,19.3,22.2,6,5.4
2023-05-27,133,19.0,22.0,3,0.6
2023-05-27,221,14.2,19.6,5,1.7999999999999998
2023-05-27,226,17.8,21.3,4,0.7
2023-05-28,127,18.3,20.5,19,27.4
2023-05-28,131,19.1,21.6,19,50.2
2023-05-28,133,18.5,21.2,19,27.7
2023-05-28,221,17.4,19.7,22,37.4
2023-05-28,226,18.0,20.8,19,27.5
2023-05-29,127,18.5,24.5,14,20.5
2023-05-29,131,20.2,23.6,14,41.5
2023-05-29,133,19.1,22.3,13,35.0
2023-05-29,221,17.6,23.6,13,21.8
2023-05-29,226,17.5,21.7,15,40.300000000000004
2023-05-30,127,16.3,26.6,0,0.0
2023-05-30,131,17.5,27.2,1,0.2
2023-05-30,133,16.5,26.0,0,0.0
2023-05-30,221,17.0,24.6,0,0.0
2023-05-30,226,14.7,23.3,0,0.0
2023-05-31,127,13.1,27.7,0,0.0
2023-05-31,131,17.7,28.1,0,0.0
2023-05-31,133,16.7,28.2,0,0.0
2023-05-31,221,13.5,26.0,0,0.0
2023-05-31,226,12.4,25.4,0,0.0
2023-06-01,127,16.0,27.2,0,0.0
2023-06-01,131,19.7,27.1,0,0.0
2023-06-01,221,15.0,25.7,0,0.0
2023-06-01,226,14.8,25.0,0,0.0
2023-06-02,127,20.1,26.8,0,0.0
2023-06-02,131,19.7,25.3,0,0.0
2023-06-02,221,16.9,26.8,0,0.0
2023-06-02,226,17.7,25.6,0,0.0
2023-06-03,127,15.3,28.1,0,0.0
2023-06-03,131,17.2,28.1,0,0.0
2023-06-03,221,14.6,26.3,0,0.0
2023-06-03,226,14.0,26.5,0,0.0
2023-06-04,127,12.5,28.2,0,0.0
2023-06-04,131,17.6,28.7,0,0.0
2023-06-04,221,11.1,26.5,0,0.0
2023-06-04,226,12.9,27.6,0,0.0
2023-06-05,127,13.6,26.1,0,0.0
2023-06-05,131,18.8,27.5,0,0.0
2023-06-05,221,12.0,25.3,0,0.0
2023-06-05,226,13.9,25.6,0,0.0
2023-06-06,127,14.6,26.7,0,0.0
2023-06-06,131,17.7,26.9,0,0.0
2023-06-06,221,13.5,25.6,0,0.0
2023-06-06,226,14.0,26.3,0,0.0
2023-06-07,127,18.1,24.6,0,0.0
2023-06-07,131,18.0,26.7,0,0.0
2023-06-07,221,16.7,23.2,0,0.0
2023-06-07,226,15.8,25.3,0,0.0
2023-06-08,127,17.4,27.8,0,0.0
2023-06-08,131,19.2,27.2,0,0.0
2023-06-08,221,16.2,26.8,1,0.6
2023-06-08,226,17.2,27.4,0,0.0
2023-06-09,127,18.6,28.3,1,1.0
2023-06-09,131,20.0,29.3,0,0.0
2023-06-09,221,16.4,26.7,1,0.8
2023-06-09,226,17.3,27.6,3,0.30000000000000004
2023-06-10,127,17.0,30.2,3,10.9
2023-06-10,131,21.2,30.2,0,0.0
2023-06-10,221,15.1,27.9,4,8.9
2023-06-10,226,15.7,28.5,2,6.1
2023-06-11,127,16.7,27.8,2,1.6
2023-06-11,131,19.0,29.0,0,0.0
2023-06-11,221,15.3,27.1,1,3.4
2023-06-11,226,16.4,27.4,4,17.1
2023-06-12,127,17.8,28.2,0,0.0
2023-06-12,131,19.7,29.3,0,0.0
2023-06-12,221,17.0,26.7,0,0.0
2023-06-12,226,18.5,27.6,0,0.0
2023-06-13,127,17.5,27.8,0,0.0
2023-06-13,131,19.7,28.3,0,0.0
2023-06-13,221,16.4,27.0,0,0.0
2023-06-13,226,16.4,27.7,0,0.0
2023-06-14,127,15.5,27.1,3,38.1
2023-06-14,131,18.7,27.9,2,0.39999999999999997
2023-06-14,221,13.7,26.8,2,6.199999999999999
2023-06-14,226,15.5,26.4,2,3.5999999999999996
2023-06-15,127,15.1,26.0,1,1.5
2023-06-15,131,18.7,28.4,0,0.0
2023-06-15,221,15.2,24.1,0,0.0
2023-06-15,226,14.7,25.9,0,0.0
2023-06-16,127,15.4,29.7,0,0.0
2023-06-16,131,19.0,31.0,0,0.0
2023-06-16,221,15.9,29.3,0,0.0
2023-06-16,226,15.0,29.6,0,0.0
2023-06-17,127,16.0,31.2,0,0.0
2023-06-17,131,20.2,31.7,0,0.0
2023-06-17,221,15.0,31.1,0,0.0
2023-06-17,226,15.8,30.0,0,0.0
2023-06-18,127,18.5,32.5,0,0.0
2023-06-18,131,21.3,33.5,0,0.0
2023-06-18,221,17.8,32.6,0,0.0
2023-06-18,226,17.2,31.7,0,0.0
2023-06-19,127,20.4,33.0,0,0.0
2023-06-19,131,22.0,33.8,0,0.0
2023-06-19,221,19.8,32.1,0,0.0
2023-06-19,226,18.2,30.0,0,0.0
2023-06-20,127,19.6,26.8,1,0.4
2023-06-20,131,20.8,27.6,3,5.4
2023-06-20,221,17.6,26.2,1,0.1
2023-06-20,226,19.5,24.6,1,0.1
2023-06-21,127,18.7,22.0,16,28.2
2023-06-21,131,20.2,23.0,14,9.3
2023-06-21,221,17.3,21.0,17,26.8
2023-06-21,226,19.2,22.3,7,5.9
2023-06-22,127,18.7,25.8,2,1.2
2023-06-22,131,20.0,28.6,3,1.5
